[27-Sep-2013 09:24:40 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 466
[27-Sep-2013 09:24:41 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 778
[27-Sep-2013 09:24:43 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 466
[27-Sep-2013 09:24:44 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 778
[27-Sep-2013 09:24:44 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 466
[27-Sep-2013 09:24:44 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 778
[27-Sep-2013 09:24:44 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 466
[27-Sep-2013 09:24:44 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 778
[27-Sep-2013 09:24:47 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 466
[27-Sep-2013 09:24:47 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 466
[27-Sep-2013 09:24:47 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 778
[27-Sep-2013 09:24:47 UTC] PHP Warning:  strlen() expects parameter 1 to be string, array given in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 778
[27-Sep-2013 09:35:12 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 470
[27-Sep-2013 09:35:12 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 782
[27-Sep-2013 09:35:13 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 470
[27-Sep-2013 09:35:13 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 782
[27-Sep-2013 09:36:29 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 470
[27-Sep-2013 09:36:29 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 781
[27-Sep-2013 09:36:29 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 470
[27-Sep-2013 09:36:29 UTC] PHP Warning:  Illegal string offset 'value' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\jsonplayer\scorm2\getjson.php on line 781
[06-Nov-2013 12:12:42 UTC] Omeka fatal error: Δεν ήταν δυνατή η δημιουργία σύνδεσης, επειδή ο υπολογιστής προορισμού την απέρριψε ενεργά.
.

Confirm that the information in your db.ini file is correct.
[06-Nov-2013 12:17:50 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 28
[06-Nov-2013 12:18:08 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 28
[06-Nov-2013 12:20:17 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 33
[06-Nov-2013 12:33:42 UTC] PHP Warning:  Variable passed to each() is not an array or object in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\helpers\Functions.php on line 186
[06-Nov-2013 12:35:18 UTC] PHP Warning:  Variable passed to each() is not an array or object in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\helpers\Functions.php on line 186
[06-Nov-2013 12:35:18 UTC] PHP Warning:  Variable passed to each() is not an array or object in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\helpers\Functions.php on line 186
[06-Nov-2013 12:38:25 UTC] PHP Parse error:  syntax error, unexpected ']', expecting ',' or ';' in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\views\scripts\index.php on line 25
[06-Nov-2013 12:43:24 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 27
[06-Nov-2013 12:43:55 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 27
[06-Nov-2013 12:47:19 UTC] PHP Fatal error:  Call to a member function get() on a non-object in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:48:36 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:48:51 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:49:54 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:50:35 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:50:56 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 27
[06-Nov-2013 12:51:35 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:52:49 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 35
[06-Nov-2013 12:53:14 UTC] PHP Fatal error:  Function name must be a string in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 35
[06-Nov-2013 12:53:27 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 27
[06-Nov-2013 12:54:07 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 29
[06-Nov-2013 12:55:30 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 31
[06-Nov-2013 12:55:55 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 31
[06-Nov-2013 12:56:22 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 29
[06-Nov-2013 12:56:34 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 29
[06-Nov-2013 12:56:46 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 29
[06-Nov-2013 12:58:03 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 34
[06-Nov-2013 12:58:25 UTC] PHP Fatal error:  Cannot break/continue 1 level in C:\Program Files (x86)\EasyPHP-12.1\www\natural_europe_new\application\controllers\IndexController.php on line 37
